id,text,Sentiment,Label
1.36E+18,First shot Moderna today in Fishers Nurse tells me they are hiring 100 more folks They want to be ready when mo,Positive,0
1.36E+18,Thought4TheDay N its a real sad 1 V r a Nation dat4 reasons byond comprehensiondont honourencourage n laud ou,Negative,1
1.36E+18,Got the jab COVAXIN Thank you,Positive,0
1.36E+18,At least 20 countries have approved the inoculation for use including European Union memberstate Hungary while k,Positive,0
1.36E+18,Countries are lining up for supplies of SputnikV after peerreviewed results were published in The Lancet,Positive,0
1.36E+18,Did China pressurise Nepal to get its Sinovac covidvaccines Now you understand why Nepal looked towards,Negative,1
1.36E+18,Im really sorry for your kindergarten level knowledge Both COVAXIN amp,Negative,1
1.36E+18,Godrej amp Boyce unveils ultralow temp mobile refrigerators for CovidVaccines Covid19vaccine,Positive,0
1.36E+18,The 2 major eyebrow raising concerns already mentioned on the consent form of COVAXIN are The clinical efficac,Negative,1
1.36E+18,Lets pledge to spread awareness on the worlds largest ever vaccination drive IndiaWillWin CovidVaccine,Positive,0
1.36E+18,Prof What of it is Bharat biotech COVAXIN Were they not suppose to be publish resulta of phase 3 trial Did they,Positive,0
1.36E+18,DrReddys is happy to see SputnikV rise a strong hope against COVID19 pandemic across the globe with an efficacy,Positive,0
1.36E+18,Just two days after receiving 300000 vaccine doses from stateowned Chinese company Sinopharm Peru began its,Positive,0
1.36E+18,Leaked document reveals that China is pressuring Nepal to take its Sinovac vaccine Read Tanaya Narzari COVID,Negative,1
1.36E+18,US drugmaker Moderna enters supply agreements for its COVID19Vaccine with the governments of Taiwan and Colombia,Positive,0
1.36E+18,US drugmaker Moderna enters supply agreements for its COVID19Vaccine with the governments of Taiwan and Colombia,Positive,0
1.36E+18,Bangladesh started nationwide vaccination programme on 7th Feb People are getting the OxfordAstraZeneca vaccine,Positive,0
1.36E+18,Oxford AstraZeneca COVID vaccine efficacy against new strains discussed in WHO experts meet,Positive,0
1.36E+18,Congratulations sir for being vaccinated with Made in India Covid Vaccine Covaxin CovidShield,Positive,0
1.36E+18,India has ordered 10 mn more doses of Covishield from and 45 mn doses of Covaxin from,Positive,0
1.36E+18,Should Tamil Nadu government undertake measures to instill confidence among workers to administer Covaxin,Positive,0
1.36E+18,Covaxin going global,Positive,0
1.36E+18,Also let me know how long these two vaccines Covishield amp COVAXIN will susta,Positive,0
1.36E+18,Covaxin best vaccine to beat new Covid strain Burning Issues Free PDF Download,Positive,0
1.36E+18,If confused in a choice between Covishield and Covaxin do a coin toss and take whichever vaccine you get Dr,Positive,0
1.36E+18,How COVAXINs Bhopal trial was to be conducted and why the data from the site isnt kosher,Negative,1
1.36E+18,ParliamentQuestion Govt informs RajyaSabha that as on 4th Feb 2021 81 0096 AEFI Adverse Effects Followin,Positive,0
1.36E+18,Got my first shot of CovidVaccine COVAXIN is the choice I made Thank you,Positive,0
1.36E+18,Another catch if anyone have noticed india is exporting Oxfords vaccine not the one,Positive,0
1.36E+18,Promising results amp encouraging reviews about the recently concluded Phase 3 SputnikV results are giving us good r,Positive,0
1.36E+18,COVID19 Vaccination Programme Begins in Iran With Russias Sputnik V COVID19 COVID19Vaccination SputnikV,Positive,0
1.36E+18,Moderna study confirms that the swabs represent truly asymptomatic infections This is fantastic because it indica,Positive,0
1.36E+18,What do the data indicate A crucial bit of data was shared from Moderna trial data showed a 615 reduction in i,Positive,0
1.36E+18,Neither the Pfizer nor Moderna trial included regular swabbing of participants so it was difficult to quantify,Positive,0
1.36E+18,Canada had the rights on 40 mn dosages of Moderna vaccine but they are not c,Positive,0
1.36E+18,Seems we are not getting enough of PfizerBiontech Moderna from Europe despi,Negative,1
1.36E+18,Individuals immunized with either Moderna or PfizerBioNTech vaccines produce closely related and nearly identic,Positive,0
1.36E+18,Four vaccines manufacturers have utilised this technique to stabilize Spike in their products Pfizer Moderna,Positive,0
1.36E+18,WHO backs oxfordastrazeneca vaccine for all above 18 and a dosing interval of 8 to 12 weeks In India the approv,Positive,0
1.36E+18,World Health Organization to issue its interim recommendations on the use of the COVID19Vaccine developed by,Positive,0
1.36E+18,World Health Organization to issue its interim recommendations on the use of the COVID19Vaccine developed by,Positive,0
1.36E+18,Latest data suggests 6 of Covishield doses amp 25 of Covaxin Doses Are Going to Waste While we have a long way to,Negative,1
1.36E+18,Chhattisgarh Health Minister wrote to urging him to reconsider his decision of supplyi,Positive,0
1.36E+18,The absence of expiration date on the vials of the vaccine I have requested him to halt the supply of COVAXIN t,Negative,1
1.36E+18,Canadian PM takes COVAXIN from India and gives terrorism back to India,Positive,0
1.36E+18,I Got vaccinated today I appeal to all to take the vaccine when your turn comes It is safe and helps in safegu,Positive,0
1.36E+18,India reports close to 13K new Covid cases 108 deaths India Covid19 Covishield Covaxin,Negative,1
1.36E+18,COVAXIN for over 4000 frontline workers in Lucknow vaccine Lucknow UttarPradesh VaccinationDrive India,Positive,0
1.36E+18,No major adverse drug reactions ADR after first shot of COVAXIN Was slightly feverish and had headache for a wh,Positive,0
1.36E+18,Took covid vaccine Thank u PMCaresFund COVAXIN covishield Realise this most of countries receiving,Positive,0
1.36E+18,How cunningly he twists the matte,Positive,0
1.36E+18,While vaccination of people 50 yrs is around the corner the Centre has yet not decided if they will receive the j,Positive,0
1.36E+18,Got vaccinated for covid19 Today Arm a little sore No other major symptoms Wanted to let my non existent fol,Positive,0
1.36E+18,They have other options modernavaccine amp PfizerVaccine amp Even Pu,Positive,0
1.36E+18,Side effects reported from FRENCH nurses who have received the AstraZeneca vaccine and others who have had the,Negative,1
1.36E+18,Through the Governments Advance Purchase Agreement with Pfizer this additional 10 million vaccines means Australi,Positive,0
1.36E+18,Proud to be Indian again common vaccine to all citizens in India But heard in UAE for the citizens its Pfizer,Positive,0
1.36E+18,Chinese Sinopharm doesnt seem to be effective My friend and few of his colleagues in the UAE took their first s,Negative,1
1.36E+18,Ive gotten the Covid vaccine like 15 times now Modernas feels better but Pfizers is cool too vaccine,Positive,0
1.36E+18,US President JoeBiden says the government has signed contracts for 100 million doses of the Moderna vaccine and 1,Positive,0
1.36E+18,US Secures 200 Million More Doses of Moderna and Pfizer COVID19 Vaccines US Moderna Pfizer COVID19Vaccines,Positive,0
1.36E+18,Today my antibodies got some antibodies Superbodies vaccine moderna,Positive,0
1.36E+18,My thoughts in on Recommendations on oxfordastrazeneca CovishieldVaccine key points 1 Implement,Positive,0
1.36E+18,Covind19 vaccination successfully 1dose COVID19Vaccination CoronaVaccine LargestVaccineDrive VaccineMaitri,Positive,0
1.36E+18,Lack of data hits Covaxins international demand,Positive,0
1.36E+18,quote for this day Inspite of Rihanna poking amp creating advertisements through india internal affairs the dev,Positive,0
1.36E+18,Chhattisgarh Health Minister T S Singh Deo said he had written to Union Health Minister urging him,Positive,0
1.36E+18,Bhopal Hospitals Serious Breach of Covaxin Trial Protocols Could Prove Costly CovaxinKaRaaz,Negative,1
1.36E+18,A number of states are already using the Covishield of Serum Institute in place of Covaxin as part of their immuniz,Positive,0
1.36E+18,Sir the inhibitions and concerns regarding COVAXIN are real and it cannot be taken lightly under any circumstance,Negative,1
1.36E+18,Privileged and blessed to receive COVID vaccine today CovidVaccine COVAXIN COVID19,Positive,0
1.36E+18,Chhattisgarh asks center to stop Covaxin supply until Phase 3 results are out Chhattisgarh IHT Trending Covid,Negative,1
1.36E+18,The Chhattisgarh government has refused to use the Covaxin vaccine made in collaboration with the central governm,Negative,1
1.36E+18,Though the ad is for Pfizer COVIDVaccine yet the same desirable sideeffects can be procured from our very own,Positive,0
1.36E+18,Do leaders lead by example Netanyahu did it even Mike Pence did it Why hasnt PM take,Positive,0
1.36E+18,Do not sensationalise Harsh Vardhan to Chattisgarh Min on Covaxin Read More BharatBiotech,Negative,1
1.36E+18,A controversy has erupted between Chhattisgarh govt and the over the use of s COVAXIN,Positive,0
1.36E+18,Sir is covaxin safe for those who go to gym VaccineVarta,Positive,0
1.36E+18,As I get vaccinated today I feel extremely proud as an Indian amp I take this opportunity to congratulate all the sci,Positive,0
1.36E+18,The vaccine is vital in the fight against Covid19 Spread awareness amongst your friends and family IndiaWillWin,Positive,0
1.36E+18,responds after Chhattisgarh asks Centre to halt supply of Covaxin,Positive,0
1.36E+18,Sir u have clearly mentioned that due non availability of Phase 3 results and NO Expiry date on,Negative,1
1.36E+18,Kids Vaayu and Corona Comic Book To Teach Kids About Covid Vaccines Corona VAAYU kids vaccine,Positive,0
1.36E+18,Chhattisgarh minister wants Covaxin stopped HarshVardhan asks why serve vested interests,Negative,1
1.36E+18,à®ªà®•à®µà®©à®•à®•à®® à®…à®°à®³à®µà®¯ à®¨à®© à®¨à®žà®š Covaxin to Canada by India Even though many internal political pressure creat,Negative,1
1.36E+18,Chhattisgarh Govt Says Wont Use Covaxin Till Phase 3 Trial is Over Read HarshVardhans Response,Negative,1
1.36E+18,Unfounded and without basis HarshVardhan on Chhattisgarh CMs concerns on Covaxin via,Positive,0
1.36E+18,Chhattisgarh Asks Centre To Halt Covaxin Harsh Vardhans Response,Negative,1
1.36E+18,Chhattisgarh Asks Centre To Halt Covaxin Harsh Vardhans Response,Negative,1
1.36E+18,As Chattisgarh halts Covaxin supplies says is sensationalising nonissues,Positive,0
1.36E+18,how much I love my nation to kick your sorry arse for getting Canada fkd by islamits communists,Positive,0
1.36E+18,In his response to Chhattisgarh health Minister dismisses concerns over Covaxin pull,Positive,0
1.36E+18,Union Health Minister responds to Chhatisgarh Health Minister on Covaxin concerns,Positive,0
1.36E+18,Union Health Minister responds to Chhatisgarh Health Minister All Vaccines That A,Positive,0
1.36E+18,Chhattisgarh Health Minister wrote letter to Covaxin Phase3 Trial Yet To Be Com,Positive,0
1.36E+18,COVIDVaccine India Faceoff over Covaxin Union Health Minister Dr Harsh Vardhan vs Chhattisgarh Health Minist,Negative,1
1.36E+18,VladimirPutin has REFUSED to get the SputnikV COVIDVaccine and only said he could get the jab later this year,Negative,1
1.36E+18,I got my 2nd on Wednesday It kicked me in the butt yesterday Today I just finished a lunch Peloton Ride Here,Positive,0
1.36E+18,,Positive,0
1.36E+18,The approval for Covaxin the homegrown vaccine developed by Bharat Biotech had faced unrelenting criticism espe,Negative,1
1.36E+18,Who is this Chhattisgarh minister Whats HIS problem with Covaxin 1 thing is very clear Congress leaders cant,Negative,1
1.36E+18,And RSSBJP n media want us to believe that JustinTrudeau called NarendraModi for these vaccines Covaxin,Positive,0
1.36E+18,Evidence of steep progress of India under A journey from 1947 of being recipient of aid from,Positive,0
1.36E+18,Indias VaccineDiplomacy Doses Supplied 2297Lakh Commercial 165L Grant 647L Covaxin 2 Covishield 627 I,Positive,0
1.36E+18,this was bound to happen in a data driven world of modern science COVAXIN,Positive,0
1.36E+18,Lack of data hits Covaxins international demand RE,Positive,0
1.36E+18,COVAXIN or CovishieldVaccine Both are safe Two got covaxin and four got covishild Missing in pic are,Positive,0
1.36E+18,Covaxin not finding international takers even after supplied for free was an expected response COVAXIN COVID19,Negative,1
1.36E+18,Modi spoke to Trudeau with supply of coronavirus vaccines specifically AstraZeneca and Oxford Universitys Co,Positive,0
1.36E+18,Esp when such activities are rampant in the Covaxin trial And no regulato,Positive,0
1.36E+18,Lack of data hits Covaxins international demand RE,Positive,0
1.36E+18,India supplies 23 million Covid19 vaccines to 20 countries Indiablooms First Portal on Digital News Management,Positive,0
1.36E+18,Panacea Biotec RDIF in advanced talks to make Sputnik V vaccine COVID19 vaccine,Positive,0
1.36E+18,Moderna Ready to fly Buy 175185 Target 250300 in few months investing stocks money Time finance,Positive,0
1.36E+18,Coronavirus Live Updates related developments for February 12 Covid19 Covid19 Pfizer Moderna Biden,Positive,0
1.36E+18,Very soon you will be able to write about the covid19 vaccination program in India which,Positive,0
1.36E+18,Very soon you will be able to write about the covid19 vaccination program in India which is curre,Positive,0
1.36E+18,With the arrival of Covaxin vials beneficiaries can now get the vaccine of their choice in Coimbatore,Positive,0
1.36E+18,Okay Covaxin,Positive,0
1.36E+18,Hope the aftereffects side effects of oxfordvaccine vaccine are not being ignored or brushed under,Negative,1
1.36E+18,AIIMS Covaxin Effective For 912 Months No Serious SideEffects So Far Covaxin COVID19 COVIDVaccine,Positive,0
1.36E+18,AIIMS Covaxin Effective For 912 Months No Serious SideEffects So Far AIIMS Serious Covaxin,Positive,0
1.36E+18,EXCLUSIVE Contrary to popular belief the Swadeshi Indian COVID19 vaccine COVAXIN maker BharatBiotech was bac,Positive,0
1.36E+18,AIIMS Covaxin effective for 912 months no serious sideeffects so far IANS Exclusive Window To News,Positive,0
1.36E+18,The approval for Covaxin the homegrown vaccine developed by Bharat Biotech had faced unrelenting criticism espe,Negative,1
